Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,06:00,06h 15m,INR 469,,"4.7
1204"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:40,06h 55m,INR 499,,"4.7
1078"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06:15,06h 50m,INR 609,,"4.7
833"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AdYolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:39,04:49,06h 10m,INR 450,,"4.3
200"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:50,05:00,06h 10m,339,,"4.7
586"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:25,05:17,05h 52m,INR 749,,"4.7
316"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,05:45,06h 55m,445,,"4.5
832"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:10,05:30,07h 20m,INR 450,,"3.8
147"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),23:40,06:35,06h 55m,494,,"4.7
143"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,05:55,07h 25m,540,,"4.3
155"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,07:10,07h 11m,INR 580,,"4.0
4"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,05:45,07h 15m,675,,"4.5
258"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),22:40,05:30,06h 50m,405,,"4.2
120"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:45,06:00,06h 15m,INR 699,,"4.7
216"
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:00,05:35,06h 35m,INR 669,,"4.6
373"
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,03:30,03h 40m,INR 5000,, 
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),13:20,19:20,06h 00m,365,,"3.7
51"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),13:35,17:45,04h 10m,365,,"3.3
46"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),14:36,19:13,04h 37m,INR 250,,"4.2
18"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),16:50,22:50,06h 00m,365,,"4.4
23"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),17:20,23:20,06h 00m,365,,3.7
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),19:20,23:45,28h 25m,365,,"3.7
36"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),20:50,02:15,05h 25m,365,,"3.7
35"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),15:37,20:14,04h 37m,INR 1100,,4.3
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),23:20,04:45,05h 25m,365,,"4.0
42"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),23:21,03:58,04h 37m,INR 350,,"4.5
5"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Venson Transports,Non AC Seater (2+3),14:10,19:15,05h 05m,INR 275,,"2.6
57"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04:20,04h 30m,INR 399,,"2.8
48"
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Bharathi Travels,A/C Sleeper (2+1),19:00,22:45,03h 45m,INR 699,,3.1
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Varsha Travels,A/C Sleeper (2+1),23:30,05:30,06h 00m,INR 599,,3.4
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,Electric A/C Seater (2+2),13:20,18:30,05h 10m,365,,"3.9
443"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),13:20,18:15,04h 55m,339,,"4.6
403"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),13:45,20:08,06h 23m,INR 420,,"4.0
1024"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:30,04:00,05h 30m,558,,"4.3
148"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,HYBUS,Bharat Benz A/C Sleeper (2+1),14:00,19:30,05h 30m,558,,"4.9
17"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,Electric A/C Seater (2+2),14:00,19:30,05h 30m,365,,"4.1
499"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),14:30,20:50,06h 20m,339,,"4.7
445"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdGKT TRAVELS,A/C Seater/Sleeper (2+1),22:15,04:10,05h 55m,408,,"4.3
150"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Kaveri Travels,A/C Seater / Sleeper (2+1),19:00,23:30,04h 30m,INR 619,,"3.2
5"
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),19:20,01:00,05h 40m,339,,"4.7
492"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),13:50,19:15,05h 25m,339,,"4.7
417"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),14:00,19:40,05h 40m,339,,"4.6
501"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),14:16,20:14,05h 58m,INR 1100,,4.4
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdHYBUS,Bharat Benz A/C Sleeper (2+1),23:45,05:15,05h 30m,585,,"4.6
133"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),15:30,22:50,07h 20m,365,,"4.3
153"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,HYBUS,Bharat Benz A/C Sleeper (2+1),15:45,21:15,05h 30m,585,,"4.6
120"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),16:00,23:10,07h 10m,339,,"4.7
608"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdBharathi Travels,A/C Sleeper (2+1),17:30,22:45,05h 15m,INR 629,,"3.5
21"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,BSRM Travels,A/C Seater / Sleeper (2+1),23:25,05:40,06h 15m,359,,"4.8
127"
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Go Tour Travels and Holidays,A/C Sleeper (2+1),23:45,05:30,05h 45m,594,,"4.4
114"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 699,,"4.1
16"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,05:15,06h 35m,INR 500,,"3.0
21"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,05:00,06h 20m,INR 500,,"3.8
23"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,05:30,06h 35m,INR 399,,"4.1
104"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,INR 399,,"4.0
159"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,INR 450,,"4.3
210"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,04:35,05h 50m,INR 700,,"4.1
243"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AdAR & BCVR Travels,A/C Sleeper (2+1),23:15,05:30,06h 15m,INR 800,,"4.4
62"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),22:45,06:55,08h 10m,INR 350,,"3.9
425"
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 399,,"3.8
15"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 450,,"4.3
312"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 460,,"4.0
118"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Yolo Bus,A/C Sleeper (2+1),22:20,05:13,06h 53m,INR 710,,"4.5
48"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 420,,"4.4
85"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,New Slnst Travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,664,,"4.6
14"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,LUCKY TRAVELS,A/C Sleeper (2+1),22:45,06:05,07h 20m,INR 799,,"4.7
33"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),21:00,04:00,07h 00m,INR 819,,"4.5
14"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,AdKKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 700,,"3.8
103"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,A/C Sleeper (2+1),21:00,04:00,07h 00m,INR 719,,"3.1
8"
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,INR 600,,"4.4
288"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:40,05:45,06h 05m,INR 499,,"5.0
8"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Royal Rich India,Bharat Benz A/C Sleeper (2+1),20:10,23:45,03h 35m,950,,"4.4
14"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:40,03:15,03h 35m,700,,"4.2
8"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS Tours and Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:05,01:00,02h 55m,INR 700,,"4.9
18"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,23:59,01h 59m,INR 1500,,"4.7
12"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),00:20,03:20,03h 00m,1100,,4.5
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,23:45,03h 20m,INR 1400,,"4.0
12"
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),00:00,06:10,06h 10m,INR 849,,4.0
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),01:50,05:45,03h 55m,INR 849,,4.0
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),01:45,06:30,04h 45m,INR 849,,4.0
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,INR 399,,"3.5
32"
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,03:25,08h 05m,INR 500,,"3.6
42"
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,INR 700,,"3.7
5"
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,INR 500,,"4.1
103"
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),19:30,02:59,07h 29m,INR 650,,3.7
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Amara Tours And Travels,A/C Seater / Sleeper (2+1),19:30,03:00,07h 30m,INR 600,,New
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,S R Travels,Non A/C Seater / Sleeper (2+1),19:30,03:30,08h 00m,INR 550,,"3.7
21"
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,INR 500,,"4.5
151"
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Royal Voyage Travels,Non A/C Seater / Sleeper (2+1),19:30,03:25,07h 55m,INR 600,,3.6
Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,04:45,09h 00m,INR 599,,"4.1
131"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),22:45,06:10,07h 25m,INR 700,,"4.4
119"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Vikram Travels,A/C Seater / Sleeper (2+1),23:15,06:18,07h 03m,INR 499,,"4.7
112"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,VV Vinayak Travels,A/C Sleeper (2+1),22:10,06:40,08h 30m,INR 729,,"4.0
126"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,AdKKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:10,07h 10m,INR 560,,"3.5
38"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:00,06:35,07h 35m,INR 600,,"4.7
242"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:30,06:39,07h 09m,INR 749,,"4.4
110"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Jagan Travels,Non A/C Seater / Sleeper (2+1),23:15,06:17,07h 02m,INR 453,,"4.2
83"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,AdOrange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:08,07h 38m,INR 550,,"3.9
307"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),21:50,05:55,08h 05m,INR 750,,"4.1
287"
Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),22:00,05:55,07h 55m,INR 700,,"4.1
122"
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,NueGo,Electric A/C Seater (2+2),13:40,17:15,03h 35m,365,,"4.1
74"
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),13:45,18:53,05h 08m,INR 420,,"4.2
55"
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,365,,"4.3
82"
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),14:55,20:43,05h 48m,INR 250,,"4.0
47"
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),16:15,20:15,04h 00m,INR 504,,3.6
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Kaveri Travels,A/C Seater / Sleeper (2+1),19:00,22:30,03h 30m,INR 609,,3.8
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Zingbus Plus,A/C Seater / Sleeper (2+1),20:50,00:00,03h 10m,438,,4.4
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,INR 400,,"3.9
4"
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,A/C Sleeper (2+1),21:15,03:35,06h 20m,INR 550,,3.9
Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,FlixBus,A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 418.75,,4.2
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:15,23:15,04h 00m,INR 399,,"4.7
178"
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:45,23:42,05h 57m,INR 900,,"4.2
7"
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:05,02:10,04h 05m,INR 489,,"4.7
21"
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,OVR Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 650,,"4.3
4"
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Intercity travels,Bharat Benz A/C Sleeper (2+1),20:00,00:30,04h 30m,INR 999,,4.6
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,AC Sleeper (2+1),19:05,00:25,05h 20m,INR 839,,4.6
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Royal Rich India,Bharat Benz A/C Sleeper (2+1),23:35,03:10,03h 35m,800,,"4.6
8"
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Go Tour Travels and Holidays,A/C Sleeper (2+1),21:30,01:15,03h 45m,737,,4.5
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,02:45,04h 15m,900,,"4.5
4"
Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:45,02:15,03h 30m,801,,"4.5
6"
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,MAHA BUS,A/C Sleeper (2+1),21:30,01:40,04h 10m,INR 690,,New
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,INR 499,,4.4
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Morning Star Travels,A/C Sleeper (2+1),21:10,02:25,05h 15m,INR 600,,2.7
Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:10,03:00,03h 50m,INR 5000,, 
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,427,,"3.7
7"
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 399,,"4.2
4"
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 399,,4.1
