Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - ALI0615,Janrath AC Seater 2+2,06:01,09:01,03h 00m,INR 335,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0172,Janrath AC Seater 2+2,06:59,09:59,03h 00m,INR 335,,"4.2
9"
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0086,Ordinary Non AC Seater 2+3,07:13,10:33,03h 20m,INR 224,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - KSN0191,Janrath AC Seater 2+2,07:15,10:31,03h 16m,INR 366,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0472,Janrath AC Seater 2+3,07:30,10:30,03h 00m,INR 290,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0104,Ordinary Non AC Seater 2+3,07:30,10:50,03h 20m,INR 224,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - MNP0034,Ordinary Non AC Seater 2+3,07:48,10:35,02h 47m,INR 280,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - BDV0112,Ordinary Non AC Seater 2+3,07:59,11:20,03h 21m,INR 204,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - ALI0008,Janrath AC Seater 2+2,08:00,11:00,03h 00m,INR 335,,"2.7
23"
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - ALI0056,Ordinary Non AC Seater 2+3,08:20,11:15,02h 55m,INR 224,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - ALI0052,Ordinary Non AC Seater 2+3,08:39,11:40,03h 01m,INR 224,,3.3
Aligarh (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,UPSRTC - MNP0038,Ordinary Non AC Seater 2+3,08:48,11:35,02h 47m,INR 280,,3.3
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,09:01,04h 21m,INR 449,,"3.0
10"
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),09:31,14:15,04h 44m,INR 703,,3.9
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),17:15,21:59,04h 44m,INR 703,,3.9
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,ARORA TRAVELS,Volvo AC Seater (2+2),22:00,02:45,04h 45m,INR 703,,3.9
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Sethi Yatra Company,A/C Sleeper (2+1),01:50,05:55,04h 05m,474,,"2.7
8"
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,11:00,04h 30m,INR 399,,"2.1
21"
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mishra Tour and Travels,NON A/C Seater (2+2),07:00,11:30,04h 30m,INR 2000,,New
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Mishra Tour and Travels,A/C Seater (2+2),07:00,11:30,04h 30m,INR 2000,,New
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Goyal Travels,A/C Seater / Sleeper (2+1),23:49,03:55,04h 06m,INR 550,,"2.2
32"
Lucknow to Prayagraj(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Dev Darbar Travel Agency,A/C Sleeper (2+1),02:00,21:00,19h 00m,3239,,2.4
Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,INR 550,,2.3
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,07:00,08h 40m,INR 599,,"4.7
1594"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 729,,"4.8
750"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,INR 674,,"4.6
1559"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:15,08h 45m,INR 529,,"4.4
533"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,06:15,08h 45m,INR 499,,"4.6
1297"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),13:20,21:00,07h 40m,INR 569,,"4.6
1145"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Fouji travels,VE A/C Seater / Sleeper (2+1),22:30,06:20,07h 50m,INR 599,,"4.6
1053"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,AdFouji travels,A/C Seater / Sleeper (2+1),23:40,06:20,06h 40m,INR 999,,"3.5
36"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),23:30,07:30,08h 00m,990,,"4.0
184"
Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:15,08h 15m,INR 540,,"4.6
996"
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0011,Ordinary Non AC Seater 2+3,03:30,08:30,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0015,Ordinary Non AC Seater 2+3,04:00,09:00,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0019,Ordinary Non AC Seater 2+3,04:30,09:00,04h 30m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0023,Ordinary Non AC Seater 2+3,04:50,09:50,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - ALM0183,Volvo AC Seater 2+2,05:00,09:30,04h 30m,INR 708,,"4.3
5"
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0027,Ordinary Non AC Seater 2+3,05:10,10:10,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0031,Ordinary Non AC Seater 2+3,05:30,11:30,06h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - AWD0363,Janrath AC Seater 2+2,05:31,11:00,05h 29m,INR 503,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0035,Ordinary Non AC Seater 2+3,05:50,10:50,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - ALM0045,Volvo AC Seater 2+2,06:01,10:00,03h 59m,INR 708,,"3.0
9"
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0039,Ordinary Non AC Seater 2+3,06:10,11:10,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - PYD0009,Shatabdi AC Seater 2+2,06:20,10:50,04h 30m,INR 503,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - RBL0043,Ordinary Non AC Seater 2+3,06:30,11:30,05h 00m,INR 341,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - PYD0003,Janrath AC Seater 2+2,06:40,11:10,04h 30m,INR 503,,3.3
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,UPSRTC - ALM0046,Volvo AC Seater 2+2,07:01,11:00,03h 59m,INR 708,,"4.5
4"
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 799,,"1.6
20"
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:10,09h 10m,INR 400,,"4.1
8"
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,INR 600,,"2.2
24"
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 550,,"1.0
6"
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,INR 1300,,"1.0
2"
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),19:30,06:10,10h 40m,INR 400,,2.8
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Shivendra Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 3500,, 
Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),21:00,06:30,09h 30m,INR 1200,,2.2
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),21:40,07:00,09h 20m,INR 699,,"4.1
191"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 891,,"4.0
21"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BT Travels,A/C Seater / Sleeper (2+1),15:20,19:10,03h 50m,INR 499,,"4.4
111"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),17:00,21:30,04h 30m,INR 549,,"3.9
191"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,21:30,05h 30m,INR 349,,"4.7
50"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:15,03:45,04h 30m,INR 540,,"4.3
45"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),12:30,16:50,04h 20m,INR 539,,"3.9
66"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),21:35,01:50,04h 15m,450,,4.3
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vijaylakshmi tour & travels,Bharat Benz A/C Seater /Sleeper (2+1),20:40,02:10,05h 30m,539,,3.4
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RAJ KALPANA TRAVELS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),13:35,18:00,04h 25m,INR 549,,"3.8
55"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Yolo Bus,Bharat Benz A/C Sleeper (2+1),15:10,19:13,04h 03m,INR 500,,"4.7
18"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:20,07:40,13h 20m,INR 799,,"4.8
982"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Sleeper (2+1),17:20,06:50,13h 30m,INR 999,,"4.7
629"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,06:30,13h 30m,INR 500,,"4.6
1093"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,AdTourist Point,A/C Seater / Sleeper (2+2),19:20,10:55,15h 35m,INR 499,,"4.0
503"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,07:30,13h 30m,INR 499,,"4.6
877"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:20,09:30,13h 10m,INR 799,,"4.6
818"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:20,08:20,13h 00m,INR 699,,"4.6
792"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,AdFouji travels,A/C Seater / Sleeper (2+1),19:00,08:20,13h 20m,INR 545,,"3.4
352"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:30,10:40,13h 10m,INR 1999,,"4.6
683"
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),20:05,10:00,13h 55m,450,,"4.5
122"
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,INR 799,,"1.5
12"
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),20:00,05:20,09h 20m,INR 400,,"1.5
5"
